query_id,group_id,length,family,true_reference,true_available,alternate_reference,alternate_reference_is_exact_max,exact_absent_max_ids,exact_absent_max_n,score_near_absent_max_ids,score_near_absent_max_n,true_score,absent_max_score,true_margin,absent_margin,true_minus_absent_max,true_vs_absent_max_score_near,present_outcome,accepted_present,accepted_absent,absent_false_accept,unavailable_pair_n,pair_n_all_12_equal,any_all_12_equal,all_all_12_equal,pair_n_only_cost_timing_differ,any_only_cost_timing_differ,all_only_cost_timing_differ,pair_n_other_differences,any_other_differences,all_other_differences,pair_n_unavailable,any_unavailable,all_unavailable,any_ten_equal,all_ten_equal
e15_query_b_insert,e15,10,insert,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,2.9592928748591403,-1.8339709097009669,-0.6671202453774203,-5.4603840299375275,4.793263784560107,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_legitimate_rest,e15,10,legitimate_rest,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,4.337824178721768,-0.7037521029807587,0.7114110584852078,-4.330165223217319,5.041576281702527,False,true_singleton,"[""e15_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_mask_absent,e15,10,mask_absent,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,3.087947659540883,-2.2795505144066146,-0.5384654606956776,-5.905963634643175,5.367498173947498,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_mask_present,e15,10,mask_present,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,3.087947659540883,-2.2795505144066146,-0.5384654606956776,-5.905963634643175,5.367498173947498,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_merged,e15,10,merged,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,2.0660877390608237,-3.708908314005499,-1.560325381175737,-7.33532143424206,5.774996053066323,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_substitute,e15,10,substitute,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,1.822220913072008,-3.2419078525287723,-1.8041922071645526,-6.868320972765333,5.06412876560078,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_timing,e15,10,timing,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,4.337912866443596,-0.703655206944763,0.7114997462070356,-4.330068327181324,5.041568073388359,False,true_singleton,"[""e15_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_transpose,e15,10,transpose,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,4.337957176912879,-0.7036068006416025,0.7115440566763187,-4.330019920878163,5.041563977554482,False,true_singleton,"[""e15_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e15_query_b_weak_present,e15,10,weak_present,e15_reference_b,True,e15_reference_a,False,"[""e15_distractor_1""]",1,"[""e15_distractor_1""]",1,3.3381163838878054,-2.029381790059692,-0.2882967363487552,-5.655794910296253,5.367498173947498,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_delete_closed,e16,4,delete_closed,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,3.500270988191766,-1.3202935736825383,-0.1261421320447944,-4.946706693919099,4.8205645618743045,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_delete_detune,e16,4,delete_detune,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b"",""e16_distractor_1"",""e16_distractor_3"",""e16_distractor_5""]",4,"[""e16_reference_b"",""e16_distractor_1"",""e16_distractor_3"",""e16_distractor_5""]",4,-1.3197729919907824,-3.976159189768942,-4.946186112227343,-7.6025723100055025,2.6563861977781595,False,none,[],[],False,0,0,False,False,0,False,False,4,True,True,0,False,False,False,False
e16_query_a_delete_insert,e16,4,delete_insert,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,-0.2654208755846863,-5.086482115463983,-3.891833995821247,-8.712895235700543,4.821061239879297,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_delete_rest,e16,4,delete_rest,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,3.500425487205315,-1.3206357526739803,-0.1259876330312455,-4.947048872910541,4.821061239879295,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_delete_timing,e16,4,delete_timing,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,3.5003946628009492,-1.3207290742395754,-0.12601845743561135,-4.947142194476136,4.821123737040525,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_delete_transpose,e16,4,delete_transpose,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,3.500425487205315,-1.3206348324453545,-0.1259876330312455,-4.947047952681915,4.82106031965067,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_delete_two,e16,4,delete_two,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b"",""e16_distractor_1"",""e16_distractor_3"",""e16_distractor_5""]",4,"[""e16_reference_b"",""e16_distractor_1"",""e16_distractor_3"",""e16_distractor_5""]",4,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,True,none,[],[],False,0,4,True,True,0,False,False,0,False,False,0,False,False,True,True
e16_query_a_detune,e16,4,detune,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_0""]",1,"[""e16_distractor_0""]",1,2.3935280499384346,-1.2226481698264378,-1.232885070298126,-4.849061290062998,3.6161762197648724,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_exact,e16,4,exact,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b""]",1,"[""e16_reference_b""]",1,6.0087259840931635,-0.2655771013075565,2.382312863856603,-3.891990221544117,6.27430308540072,False,true_singleton,"[""e16_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_insert,e16,4,insert,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b""]",1,"[""e16_reference_b""]",1,2.9900383294495674,-2.601421693377918,-0.6363747907869932,-6.2278348136144785,5.591460022827485,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_legitimate_rest,e16,4,legitimate_rest,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b""]",1,"[""e16_reference_b""]",1,6.008597638461445,-0.26574267193090684,2.382184518224884,-3.8921557921674674,6.274340310392351,False,true_singleton,"[""e16_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_mask_absent,e16,4,mask_absent,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,2.8750036763380082,-1.946057563541288,-0.7514094438985524,-5.572470683777849,4.821061239879296,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_mask_present,e16,4,mask_present,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,2.8750036763380082,-1.946057563541288,-0.7514094438985524,-5.572470683777849,4.821061239879296,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_merged,e16,4,merged,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b"",""e16_distractor_3"",""e16_distractor_5""]",3,"[""e16_reference_b"",""e16_distractor_3"",""e16_distractor_5""]",3,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,True,none,[],[],False,0,3,True,True,0,False,False,0,False,False,0,False,False,True,True
e16_query_a_substitute,e16,4,substitute,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_7""]",1,"[""e16_distractor_7""]",1,-0.2654208755846863,-3.6138128615590843,-3.891833995821247,-7.2402259817956445,3.348391985974398,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_timing,e16,4,timing,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b""]",1,"[""e16_reference_b""]",1,6.008649825583331,-0.26553025237604544,2.38223670534677,-3.891943372612606,6.274180077959376,False,true_singleton,"[""e16_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_transpose,e16,4,transpose,e16_reference_a,True,e16_reference_b,True,"[""e16_reference_b""]",1,"[""e16_reference_b""]",1,6.0087259840931635,-0.2655771013075565,2.382312863856603,-3.891990221544117,6.27430308540072,False,true_singleton,"[""e16_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_a_weak_present,e16,4,weak_present,e16_reference_a,True,e16_reference_b,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,3.500425487205315,-1.3206357526739803,-0.1259876330312455,-4.947048872910541,4.821061239879295,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_b_delete_closed,e16,4,delete_closed,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,3.5002692614205797,3.500425487205315,-0.1261438588159809,-0.1259876330312455,-0.0001562257847353976,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_delete_detune,e16,4,delete_detune,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,-1.3197729919907824,-1.320013287850153,-4.946186112227343,-4.9464264080867135,0.00024029585937057618,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_delete_insert,e16,4,delete_insert,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,-0.2654208755846863,-0.26566273148168396,-3.891833995821247,-3.8920758517182446,0.00024185589699765586,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_delete_rest,e16,4,delete_rest,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,3.500425487205315,3.5001836313083183,-0.1259876330312455,-0.12622948892824226,0.00024185589699676768,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_delete_timing,e16,4,delete_timing,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,3.500394191863239,3.5001134286852205,-0.12601892837332151,-0.12629969155134013,0.00028076317801861705,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_delete_transpose,e16,4,delete_transpose,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,3.500425487205315,3.5001836313083183,-0.1259876330312455,-0.12622948892824226,0.00024185589699676768,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_delete_two,e16,4,delete_two,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a"",""e16_distractor_0"",""e16_distractor_2""]",3,"[""e16_reference_a"",""e16_distractor_0"",""e16_distractor_2""]",3,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,True,none,[],[],False,0,3,True,True,0,False,False,0,False,False,0,False,False,True,True
e16_query_b_detune,e16,4,detune,e16_reference_b,True,e16_reference_a,False,"[""e16_distractor_0""]",1,"[""e16_distractor_0""]",1,2.3935280499384346,-0.2654208755846863,-1.232885070298126,-3.891833995821247,2.658948925523121,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_b_exact,e16,4,exact,e16_reference_b,True,e16_reference_a,False,"[""e16_distractor_0""]",1,"[""e16_distractor_0""]",1,6.0087259840931635,-0.2654208755846863,2.382312863856603,-3.891833995821247,6.27414685967785,False,true_singleton,"[""e16_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_b_insert,e16,4,insert,e16_reference_b,True,e16_reference_a,False,"[""e16_distractor_2""]",1,"[""e16_distractor_2""]",1,2.9900383294495674,-0.6254027329218763,-0.6363747907869932,-4.251815853158437,3.6154410623714437,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_b_legitimate_rest,e16,4,legitimate_rest,e16_reference_b,True,e16_reference_a,False,"[""e16_distractor_3""]",1,"[""e16_distractor_3""]",1,6.008596670803301,-0.2654934588358966,2.38218355056674,-3.891906579072457,6.274090129639197,False,true_singleton,"[""e16_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_b_mask_absent,e16,4,mask_absent,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,2.8750036763380082,2.8747618204410115,-0.7514094438985524,-0.7516512997955491,0.00024185589699676768,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_mask_present,e16,4,mask_present,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,2.8750036763380082,2.8747618204410115,-0.7514094438985524,-0.7516512997955491,0.00024185589699676768,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_merged,e16,4,merged,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a"",""e16_distractor_2"",""e16_distractor_3"",""e16_distractor_5""]",4,"[""e16_reference_a"",""e16_distractor_2"",""e16_distractor_3"",""e16_distractor_5""]",4,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,True,none,[],[],False,0,4,True,True,0,False,False,0,False,False,0,False,False,True,True
e16_query_b_substitute,e16,4,substitute,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,-0.2654208755846863,-0.26565807025634225,-3.891833995821247,-3.892071190492903,0.0002371946716559492,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e16_query_b_timing,e16,4,timing,e16_reference_b,True,e16_reference_a,False,"[""e16_distractor_0""]",1,"[""e16_distractor_0""]",1,6.008649783707232,-0.2654208755846863,2.382236663470671,-3.891833995821247,6.274070659291918,False,true_singleton,"[""e16_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_b_transpose,e16,4,transpose,e16_reference_b,True,e16_reference_a,False,"[""e16_distractor_0""]",1,"[""e16_distractor_0""]",1,6.0087259840931635,-0.2654208755846863,2.382312863856603,-3.891833995821247,6.27414685967785,False,true_singleton,"[""e16_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e16_query_b_weak_present,e16,4,weak_present,e16_reference_b,True,e16_reference_a,True,"[""e16_reference_a""]",1,"[""e16_reference_a""]",1,3.500425487205315,3.5001836313083183,-0.1259876330312455,-0.12622948892824226,0.00024185589699676768,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e17_query_a_delete_closed,e17,6,delete_closed,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.626413182479282,-1.0450445560207013,6.224272119936813e-08,-4.671457676257262,4.671457738499983,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_delete_detune,e17,6,delete_detune,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,0.7344943889464828,-4.660302426894398,-2.891918731290078,-8.286715547130958,5.3947968158408806,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_delete_insert,e17,6,delete_insert,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,1.107554582645995,-3.109187787396727,-2.5188585375905657,-6.7356009076332874,4.216742370042722,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_delete_rest,e17,6,delete_rest,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.6266266302486665,-1.0451698523141344,0.0002135100121058997,-4.671582972550695,4.671796482562801,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_delete_timing,e17,6,delete_timing,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.626547318591059,-1.0451033298037933,0.00013419835449823836,-4.671516450040354,4.671650648394852,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_delete_transpose,e17,6,delete_transpose,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.6266266302486665,-1.0451671228248864,0.0002135100121058997,-4.671580243061447,4.671793753073553,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_delete_two,e17,6,delete_two,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_4""]",1,"[""e17_distractor_4""]",1,1.9737176717345717,-3.4213676457816895,-1.652695448501989,-7.04778076601825,5.395085317516261,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_detune,e17,6,detune,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,2.8855974914965783,-1.7848949056104413,-0.7408156287399823,-5.411308025847002,4.67049239710702,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_exact,e17,6,exact,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,5.295729510613376,1.1072373356917415,1.6693163903768156,-2.519175784544819,4.188492174921635,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_insert,e17,6,insert,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.1343108521243535,-0.7289997109436497,-0.49210226811220714,-4.35541283118021,3.863310563068003,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_legitimate_rest,e17,6,legitimate_rest,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,5.295600272156375,1.107247249600845,1.6691871519198145,-2.5191658706357156,4.18835302255553,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_mask_absent,e17,6,mask_absent,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.2096787563371274,-1.4621177262256726,-0.4167343638994332,-5.088530846462233,4.6717964825628,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_mask_present,e17,6,mask_present,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.2096787563371274,-1.4621177262256726,-0.4167343638994332,-5.088530846462233,4.6717964825628,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_merged,e17,6,merged,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,1.473380223040727,-3.921775903757095,-2.1530328971958337,-7.548189023993656,5.395156126797822,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_substitute,e17,6,substitute,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,1.107554582645995,-3.109187787396727,-2.5188585375905657,-6.7356009076332874,4.216742370042722,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_timing,e17,6,timing,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,5.29565566005133,1.1072072333704623,1.6692425398147694,-2.5192058868660983,4.188448426680868,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_transpose,e17,6,transpose,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,5.295729510613376,1.1072437483114426,1.6693163903768156,-2.519169371925118,4.188485762301934,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_a_weak_present,e17,6,weak_present,e17_reference_a,True,e17_reference_b,False,"[""e17_distractor_0""]",1,"[""e17_distractor_0""]",1,3.6266266302486665,-1.0451698523141344,0.0002135100121058997,-4.671582972550695,4.671796482562801,False,true_singleton,"[""e17_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_delete_closed,e17,6,delete_closed,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.626412391481325,-1.0450557126227284,-7.28755235712697e-07,-4.671468832859289,4.671468104104053,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_delete_detune,e17,6,delete_detune,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,0.7344944755765281,-4.660021008811028,-2.8919186446600325,-8.286434129047588,5.394515484387556,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_delete_insert,e17,6,delete_insert,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,1.107554582645995,-3.1089064640068136,-2.5188585375905657,-6.735319584243374,4.2164610466528085,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_delete_rest,e17,6,delete_rest,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.6266266302486665,-1.0448885289242211,0.0002135100121058997,-4.671301649160782,4.671515159172888,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_delete_timing,e17,6,delete_timing,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.626547318472876,-1.044976032355561,0.00013419823631544148,-4.671389152592122,4.671523350828437,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_delete_transpose,e17,6,delete_transpose,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.6266266302486665,-1.0448885289242211,0.0002135100121058997,-4.671301649160782,4.671515159172888,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_delete_two,e17,6,delete_two,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,1.9737176717345717,-3.4213676457816895,-1.652695448501989,-7.04778076601825,5.395085317516261,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_detune,e17,6,detune,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,2.885597572751016,-6.72403894389362,-0.7408155474855445,-10.350452064130181,9.609636516644636,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_exact,e17,6,exact,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,5.295729510613376,-3.1089064640068136,1.6693163903768156,-6.735319584243374,8.40463597462019,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_insert,e17,6,insert,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.1343108521243535,-4.620015093224854,-0.49210226811220714,-8.246428213461414,7.7543259453492075,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_legitimate_rest,e17,6,legitimate_rest,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,5.295600215889659,-3.1089649841930758,1.6691870956530988,-6.735378104429636,8.404565200082736,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_mask_absent,e17,6,mask_absent,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.2096787563371274,-1.4618364028357593,-0.4167343638994332,-5.08824952307232,4.671515159172887,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_mask_present,e17,6,mask_present,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.2096787563371274,-1.4618364028357593,-0.4167343638994332,-5.08824952307232,4.671515159172887,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_merged,e17,6,merged,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,1.473380223040727,-3.921705094475535,-2.1530328971958337,-7.548118214712096,5.395085317516262,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_substitute,e17,6,substitute,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,1.107554582645995,-3.1089064640068136,-2.5188585375905657,-6.735319584243374,4.2164610466528085,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_timing,e17,6,timing,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,5.295655659941285,-3.1089939674381535,1.6692425397047241,-6.735407087674714,8.404649627379438,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_transpose,e17,6,transpose,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,5.295729510613376,-3.1089064640068136,1.6693163903768156,-6.735319584243374,8.40463597462019,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e17_query_b_weak_present,e17,6,weak_present,e17_reference_b,True,e17_reference_a,False,"[""e17_distractor_1""]",1,"[""e17_distractor_1""]",1,3.6266266302486665,-1.0448885289242211,0.0002135100121058997,-4.671301649160782,4.671515159172888,False,true_singleton,"[""e17_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
