query_id,group_id,length,stage,family,source,delay_s,mode,method,accepted_present,accepted_absent,correct_singleton,source_covered,absent_false_accept,joint_best,joint_account_set
e17_query_a_weak_present,e17,6,core,weak_present,a,16,intact,envelope,[],[],false,false,false,,
e17_query_a_mask_present,e17,6,core,mask_present,a,16,intact,accounts,[],[],false,false,false,false,false
e17_query_a_mask_present,e17,6,core,mask_present,a,16,intact,old07,"[""e17_reference_a""]",[],true,true,false,,
e17_query_a_mask_present,e17,6,core,mask_present,a,16,intact,count,[],[],false,false,false,,
e17_query_a_mask_present,e17,6,core,mask_present,a,16,intact,envelope,[],[],false,false,false,,
e17_query_a_mask_absent,e17,6,core,mask_absent,a,16,intact,accounts,[],[],false,false,false,false,false
e17_query_a_mask_absent,e17,6,core,mask_absent,a,16,intact,old07,[],[],false,false,false,,
e17_query_a_mask_absent,e17,6,core,mask_absent,a,16,intact,count,[],[],false,false,false,,
e17_query_a_mask_absent,e17,6,core,mask_absent,a,16,intact,envelope,[],[],false,false,false,,
e17_query_a_merged,e17,6,core,merged,a,16,intact,accounts,[],[],false,false,false,false,false
e17_query_a_merged,e17,6,core,merged,a,16,intact,old07,[],[],false,false,false,,
e17_query_a_merged,e17,6,core,merged,a,16,intact,count,[],[],false,false,false,,
e17_query_a_merged,e17,6,core,merged,a,16,intact,envelope,[],[],false,false,false,,
e17_query_a_legitimate_rest,e17,6,core,legitimate_rest,a,16,intact,accounts,"[""e17_reference_a""]",[],true,true,false,true,true
e17_query_a_legitimate_rest,e17,6,core,legitimate_rest,a,16,intact,old07,[],[],false,false,false,,
e17_query_a_legitimate_rest,e17,6,core,legitimate_rest,a,16,intact,count,[],[],false,false,false,,
e17_query_a_legitimate_rest,e17,6,core,legitimate_rest,a,16,intact,envelope,[],[],false,false,false,,
e17_query_b_exact,e17,6,core,exact,b,16,intact,accounts,"[""e17_reference_b""]",[],true,true,false,true,true
e17_query_b_exact,e17,6,core,exact,b,16,intact,old07,"[""e17_reference_b""]",[],true,true,false,,
e17_query_b_exact,e17,6,core,exact,b,16,intact,count,[],[],false,false,false,,
e17_query_b_exact,e17,6,core,exact,b,16,intact,envelope,"[""e17_reference_b""]",[],true,true,false,,
e17_query_b_transpose,e17,6,core,transpose,b,16,intact,accounts,"[""e17_reference_b""]",[],true,true,false,true,true
e17_query_b_transpose,e17,6,core,transpose,b,16,intact,old07,"[""e17_reference_b""]",[],true,true,false,,
e17_query_b_transpose,e17,6,core,transpose,b,16,intact,count,[],[],false,false,false,,
e17_query_b_transpose,e17,6,core,transpose,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_detune,e17,6,core,detune,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_detune,e17,6,core,detune,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_detune,e17,6,core,detune,b,16,intact,count,[],[],false,false,false,,
e17_query_b_detune,e17,6,core,detune,b,16,intact,envelope,"[""e17_reference_b""]",[],true,true,false,,
e17_query_b_timing,e17,6,core,timing,b,16,intact,accounts,"[""e17_reference_b""]",[],true,true,false,true,true
e17_query_b_timing,e17,6,core,timing,b,16,intact,old07,"[""e17_reference_b""]",[],true,true,false,,
e17_query_b_timing,e17,6,core,timing,b,16,intact,count,[],[],false,false,false,,
e17_query_b_timing,e17,6,core,timing,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_delete_rest,e17,6,core,delete_rest,b,16,intact,accounts,"[""e17_reference_b""]",[],true,true,false,true,true
e17_query_b_delete_rest,e17,6,core,delete_rest,b,16,intact,old07,"[""e17_reference_b""]",[],true,true,false,,
e17_query_b_delete_rest,e17,6,core,delete_rest,b,16,intact,count,[],[],false,false,false,,
e17_query_b_delete_rest,e17,6,core,delete_rest,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_delete_closed,e17,6,core,delete_closed,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_delete_closed,e17,6,core,delete_closed,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_delete_closed,e17,6,core,delete_closed,b,16,intact,count,[],[],false,false,false,,
e17_query_b_delete_closed,e17,6,core,delete_closed,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_delete_two,e17,6,core,delete_two,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_delete_two,e17,6,core,delete_two,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_delete_two,e17,6,core,delete_two,b,16,intact,count,[],[],false,false,false,,
e17_query_b_delete_two,e17,6,core,delete_two,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_substitute,e17,6,core,substitute,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_substitute,e17,6,core,substitute,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_substitute,e17,6,core,substitute,b,16,intact,count,[],[],false,false,false,,
e17_query_b_substitute,e17,6,core,substitute,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_insert,e17,6,core,insert,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_insert,e17,6,core,insert,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_insert,e17,6,core,insert,b,16,intact,count,[],[],false,false,false,,
e17_query_b_insert,e17,6,core,insert,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_delete_insert,e17,6,core,delete_insert,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_delete_insert,e17,6,core,delete_insert,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_delete_insert,e17,6,core,delete_insert,b,16,intact,count,[],[],false,false,false,,
e17_query_b_delete_insert,e17,6,core,delete_insert,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_weak_present,e17,6,core,weak_present,b,16,intact,accounts,"[""e17_reference_b""]",[],true,true,false,false,false
e17_query_b_weak_present,e17,6,core,weak_present,b,16,intact,old07,"[""e17_reference_b""]",[],true,true,false,,
e17_query_b_weak_present,e17,6,core,weak_present,b,16,intact,count,[],[],false,false,false,,
e17_query_b_weak_present,e17,6,core,weak_present,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_mask_present,e17,6,core,mask_present,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_mask_present,e17,6,core,mask_present,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_mask_present,e17,6,core,mask_present,b,16,intact,count,[],[],false,false,false,,
e17_query_b_mask_present,e17,6,core,mask_present,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_mask_absent,e17,6,core,mask_absent,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_mask_absent,e17,6,core,mask_absent,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_mask_absent,e17,6,core,mask_absent,b,16,intact,count,[],[],false,false,false,,
e17_query_b_mask_absent,e17,6,core,mask_absent,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_merged,e17,6,core,merged,b,16,intact,accounts,[],[],false,false,false,false,false
e17_query_b_merged,e17,6,core,merged,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_merged,e17,6,core,merged,b,16,intact,count,[],[],false,false,false,,
e17_query_b_merged,e17,6,core,merged,b,16,intact,envelope,[],[],false,false,false,,
e17_query_b_legitimate_rest,e17,6,core,legitimate_rest,b,16,intact,accounts,"[""e17_reference_b""]",[],true,true,false,true,true
e17_query_b_legitimate_rest,e17,6,core,legitimate_rest,b,16,intact,old07,[],[],false,false,false,,
e17_query_b_legitimate_rest,e17,6,core,legitimate_rest,b,16,intact,count,[],[],false,false,false,,
e17_query_b_legitimate_rest,e17,6,core,legitimate_rest,b,16,intact,envelope,[],[],false,false,false,,
e18_query_a_exact,e18,8,core,exact,a,16,intact,accounts,"[""e18_reference_a""]",[],true,true,false,true,true
e18_query_a_exact,e18,8,core,exact,a,16,intact,old07,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_exact,e18,8,core,exact,a,16,intact,count,[],[],false,false,false,,
e18_query_a_exact,e18,8,core,exact,a,16,intact,envelope,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_transpose,e18,8,core,transpose,a,16,intact,accounts,"[""e18_reference_a""]",[],true,true,false,true,true
e18_query_a_transpose,e18,8,core,transpose,a,16,intact,old07,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_transpose,e18,8,core,transpose,a,16,intact,count,[],[],false,false,false,,
e18_query_a_transpose,e18,8,core,transpose,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_detune,e18,8,core,detune,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_detune,e18,8,core,detune,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_detune,e18,8,core,detune,a,16,intact,count,[],[],false,false,false,,
e18_query_a_detune,e18,8,core,detune,a,16,intact,envelope,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_timing,e18,8,core,timing,a,16,intact,accounts,"[""e18_reference_a""]",[],true,true,false,true,true
e18_query_a_timing,e18,8,core,timing,a,16,intact,old07,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_timing,e18,8,core,timing,a,16,intact,count,[],[],false,false,false,,
e18_query_a_timing,e18,8,core,timing,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_delete_rest,e18,8,core,delete_rest,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_delete_rest,e18,8,core,delete_rest,a,16,intact,old07,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_delete_rest,e18,8,core,delete_rest,a,16,intact,count,[],[],false,false,false,,
e18_query_a_delete_rest,e18,8,core,delete_rest,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_delete_closed,e18,8,core,delete_closed,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_delete_closed,e18,8,core,delete_closed,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_delete_closed,e18,8,core,delete_closed,a,16,intact,count,[],[],false,false,false,,
e18_query_a_delete_closed,e18,8,core,delete_closed,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_delete_two,e18,8,core,delete_two,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_delete_two,e18,8,core,delete_two,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_delete_two,e18,8,core,delete_two,a,16,intact,count,[],[],false,false,false,,
e18_query_a_delete_two,e18,8,core,delete_two,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_substitute,e18,8,core,substitute,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_substitute,e18,8,core,substitute,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_substitute,e18,8,core,substitute,a,16,intact,count,[],[],false,false,false,,
e18_query_a_substitute,e18,8,core,substitute,a,16,intact,envelope,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_insert,e18,8,core,insert,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_insert,e18,8,core,insert,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_insert,e18,8,core,insert,a,16,intact,count,[],[],false,false,false,,
e18_query_a_insert,e18,8,core,insert,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_delete_insert,e18,8,core,delete_insert,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_delete_insert,e18,8,core,delete_insert,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_delete_insert,e18,8,core,delete_insert,a,16,intact,count,[],[],false,false,false,,
e18_query_a_delete_insert,e18,8,core,delete_insert,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_weak_present,e18,8,core,weak_present,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_weak_present,e18,8,core,weak_present,a,16,intact,old07,"[""e18_reference_a""]",[],true,true,false,,
e18_query_a_weak_present,e18,8,core,weak_present,a,16,intact,count,[],[],false,false,false,,
e18_query_a_weak_present,e18,8,core,weak_present,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_mask_present,e18,8,core,mask_present,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_mask_present,e18,8,core,mask_present,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_mask_present,e18,8,core,mask_present,a,16,intact,count,[],[],false,false,false,,
e18_query_a_mask_present,e18,8,core,mask_present,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_mask_absent,e18,8,core,mask_absent,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_mask_absent,e18,8,core,mask_absent,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_mask_absent,e18,8,core,mask_absent,a,16,intact,count,[],[],false,false,false,,
e18_query_a_mask_absent,e18,8,core,mask_absent,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_merged,e18,8,core,merged,a,16,intact,accounts,[],[],false,false,false,false,false
e18_query_a_merged,e18,8,core,merged,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_merged,e18,8,core,merged,a,16,intact,count,[],[],false,false,false,,
e18_query_a_merged,e18,8,core,merged,a,16,intact,envelope,[],[],false,false,false,,
e18_query_a_legitimate_rest,e18,8,core,legitimate_rest,a,16,intact,accounts,"[""e18_reference_a""]",[],true,true,false,true,true
e18_query_a_legitimate_rest,e18,8,core,legitimate_rest,a,16,intact,old07,[],[],false,false,false,,
e18_query_a_legitimate_rest,e18,8,core,legitimate_rest,a,16,intact,count,[],[],false,false,false,,
e18_query_a_legitimate_rest,e18,8,core,legitimate_rest,a,16,intact,envelope,[],[],false,false,false,,
e18_query_b_exact,e18,8,core,exact,b,16,intact,accounts,"[""e18_reference_b""]",[],true,true,false,true,true
e18_query_b_exact,e18,8,core,exact,b,16,intact,old07,"[""e18_reference_b""]",[],true,true,false,,
e18_query_b_exact,e18,8,core,exact,b,16,intact,count,[],[],false,false,false,,
e18_query_b_exact,e18,8,core,exact,b,16,intact,envelope,"[""e18_reference_b"",""e18_distractor_1""]","[""e18_distractor_1""]",false,true,true,,
e18_query_b_transpose,e18,8,core,transpose,b,16,intact,accounts,"[""e18_reference_b""]",[],true,true,false,true,true
e18_query_b_transpose,e18,8,core,transpose,b,16,intact,old07,"[""e18_reference_b""]",[],true,true,false,,
e18_query_b_transpose,e18,8,core,transpose,b,16,intact,count,[],[],false,false,false,,
e18_query_b_transpose,e18,8,core,transpose,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_detune,e18,8,core,detune,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_detune,e18,8,core,detune,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_detune,e18,8,core,detune,b,16,intact,count,[],[],false,false,false,,
e18_query_b_detune,e18,8,core,detune,b,16,intact,envelope,"[""e18_reference_b""]",[],true,true,false,,
e18_query_b_timing,e18,8,core,timing,b,16,intact,accounts,"[""e18_reference_b""]",[],true,true,false,true,true
e18_query_b_timing,e18,8,core,timing,b,16,intact,old07,"[""e18_reference_b""]",[],true,true,false,,
e18_query_b_timing,e18,8,core,timing,b,16,intact,count,[],[],false,false,false,,
e18_query_b_timing,e18,8,core,timing,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_delete_rest,e18,8,core,delete_rest,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_delete_rest,e18,8,core,delete_rest,b,16,intact,old07,"[""e18_reference_b""]",[],true,true,false,,
e18_query_b_delete_rest,e18,8,core,delete_rest,b,16,intact,count,[],[],false,false,false,,
e18_query_b_delete_rest,e18,8,core,delete_rest,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_delete_closed,e18,8,core,delete_closed,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_delete_closed,e18,8,core,delete_closed,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_delete_closed,e18,8,core,delete_closed,b,16,intact,count,[],[],false,false,false,,
e18_query_b_delete_closed,e18,8,core,delete_closed,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_delete_two,e18,8,core,delete_two,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_delete_two,e18,8,core,delete_two,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_delete_two,e18,8,core,delete_two,b,16,intact,count,[],[],false,false,false,,
e18_query_b_delete_two,e18,8,core,delete_two,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_substitute,e18,8,core,substitute,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_substitute,e18,8,core,substitute,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_substitute,e18,8,core,substitute,b,16,intact,count,[],[],false,false,false,,
e18_query_b_substitute,e18,8,core,substitute,b,16,intact,envelope,"[""e18_reference_b""]",[],true,true,false,,
e18_query_b_insert,e18,8,core,insert,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_insert,e18,8,core,insert,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_insert,e18,8,core,insert,b,16,intact,count,[],[],false,false,false,,
e18_query_b_insert,e18,8,core,insert,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_delete_insert,e18,8,core,delete_insert,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_delete_insert,e18,8,core,delete_insert,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_delete_insert,e18,8,core,delete_insert,b,16,intact,count,[],[],false,false,false,,
e18_query_b_delete_insert,e18,8,core,delete_insert,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_weak_present,e18,8,core,weak_present,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_weak_present,e18,8,core,weak_present,b,16,intact,old07,"[""e18_reference_b""]",[],true,true,false,,
e18_query_b_weak_present,e18,8,core,weak_present,b,16,intact,count,[],[],false,false,false,,
e18_query_b_weak_present,e18,8,core,weak_present,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_mask_present,e18,8,core,mask_present,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_mask_present,e18,8,core,mask_present,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_mask_present,e18,8,core,mask_present,b,16,intact,count,[],[],false,false,false,,
e18_query_b_mask_present,e18,8,core,mask_present,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_mask_absent,e18,8,core,mask_absent,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_mask_absent,e18,8,core,mask_absent,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_mask_absent,e18,8,core,mask_absent,b,16,intact,count,[],[],false,false,false,,
e18_query_b_mask_absent,e18,8,core,mask_absent,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_merged,e18,8,core,merged,b,16,intact,accounts,[],[],false,false,false,false,false
e18_query_b_merged,e18,8,core,merged,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_merged,e18,8,core,merged,b,16,intact,count,[],[],false,false,false,,
e18_query_b_merged,e18,8,core,merged,b,16,intact,envelope,[],[],false,false,false,,
e18_query_b_legitimate_rest,e18,8,core,legitimate_rest,b,16,intact,accounts,"[""e18_reference_b""]",[],true,true,false,true,true
e18_query_b_legitimate_rest,e18,8,core,legitimate_rest,b,16,intact,old07,[],[],false,false,false,,
e18_query_b_legitimate_rest,e18,8,core,legitimate_rest,b,16,intact,count,[],[],false,false,false,,
e18_query_b_legitimate_rest,e18,8,core,legitimate_rest,b,16,intact,envelope,[],[],false,false,false,,
e19_query_a_exact,e19,10,core,exact,a,16,intact,accounts,"[""e19_reference_a""]",[],true,true,false,true,true
e19_query_a_exact,e19,10,core,exact,a,16,intact,old07,"[""e19_reference_a""]",[],true,true,false,,
e19_query_a_exact,e19,10,core,exact,a,16,intact,count,[],[],false,false,false,,
e19_query_a_exact,e19,10,core,exact,a,16,intact,envelope,"[""e19_reference_a"",""e19_distractor_0""]","[""e19_distractor_0""]",false,true,true,,
e19_query_a_transpose,e19,10,core,transpose,a,16,intact,accounts,"[""e19_reference_a""]",[],true,true,false,true,true
e19_query_a_transpose,e19,10,core,transpose,a,16,intact,old07,"[""e19_reference_a""]",[],true,true,false,,
e19_query_a_transpose,e19,10,core,transpose,a,16,intact,count,[],[],false,false,false,,
e19_query_a_transpose,e19,10,core,transpose,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_detune,e19,10,core,detune,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_detune,e19,10,core,detune,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_detune,e19,10,core,detune,a,16,intact,count,[],[],false,false,false,,
e19_query_a_detune,e19,10,core,detune,a,16,intact,envelope,"[""e19_reference_a"",""e19_distractor_0""]","[""e19_distractor_0""]",false,true,true,,
e19_query_a_timing,e19,10,core,timing,a,16,intact,accounts,"[""e19_reference_a""]",[],true,true,false,true,true
e19_query_a_timing,e19,10,core,timing,a,16,intact,old07,"[""e19_reference_a""]",[],true,true,false,,
e19_query_a_timing,e19,10,core,timing,a,16,intact,count,[],[],false,false,false,,
e19_query_a_timing,e19,10,core,timing,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_delete_rest,e19,10,core,delete_rest,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_delete_rest,e19,10,core,delete_rest,a,16,intact,old07,"[""e19_reference_a""]",[],true,true,false,,
e19_query_a_delete_rest,e19,10,core,delete_rest,a,16,intact,count,[],[],false,false,false,,
e19_query_a_delete_rest,e19,10,core,delete_rest,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_delete_closed,e19,10,core,delete_closed,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_delete_closed,e19,10,core,delete_closed,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_delete_closed,e19,10,core,delete_closed,a,16,intact,count,[],[],false,false,false,,
e19_query_a_delete_closed,e19,10,core,delete_closed,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_delete_two,e19,10,core,delete_two,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_delete_two,e19,10,core,delete_two,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_delete_two,e19,10,core,delete_two,a,16,intact,count,[],[],false,false,false,,
e19_query_a_delete_two,e19,10,core,delete_two,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_substitute,e19,10,core,substitute,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_substitute,e19,10,core,substitute,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_substitute,e19,10,core,substitute,a,16,intact,count,[],[],false,false,false,,
e19_query_a_substitute,e19,10,core,substitute,a,16,intact,envelope,"[""e19_reference_a"",""e19_distractor_0""]","[""e19_distractor_0""]",false,true,true,,
e19_query_a_insert,e19,10,core,insert,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_insert,e19,10,core,insert,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_insert,e19,10,core,insert,a,16,intact,count,[],[],false,false,false,,
e19_query_a_insert,e19,10,core,insert,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_delete_insert,e19,10,core,delete_insert,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_delete_insert,e19,10,core,delete_insert,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_delete_insert,e19,10,core,delete_insert,a,16,intact,count,[],[],false,false,false,,
e19_query_a_delete_insert,e19,10,core,delete_insert,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_weak_present,e19,10,core,weak_present,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_weak_present,e19,10,core,weak_present,a,16,intact,old07,"[""e19_reference_a""]",[],true,true,false,,
e19_query_a_weak_present,e19,10,core,weak_present,a,16,intact,count,[],[],false,false,false,,
e19_query_a_weak_present,e19,10,core,weak_present,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_mask_present,e19,10,core,mask_present,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_mask_present,e19,10,core,mask_present,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_mask_present,e19,10,core,mask_present,a,16,intact,count,[],[],false,false,false,,
e19_query_a_mask_present,e19,10,core,mask_present,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_mask_absent,e19,10,core,mask_absent,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_mask_absent,e19,10,core,mask_absent,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_mask_absent,e19,10,core,mask_absent,a,16,intact,count,[],[],false,false,false,,
e19_query_a_mask_absent,e19,10,core,mask_absent,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_merged,e19,10,core,merged,a,16,intact,accounts,[],[],false,false,false,false,false
e19_query_a_merged,e19,10,core,merged,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_merged,e19,10,core,merged,a,16,intact,count,[],[],false,false,false,,
e19_query_a_merged,e19,10,core,merged,a,16,intact,envelope,[],[],false,false,false,,
e19_query_a_legitimate_rest,e19,10,core,legitimate_rest,a,16,intact,accounts,"[""e19_reference_a""]",[],true,true,false,true,true
e19_query_a_legitimate_rest,e19,10,core,legitimate_rest,a,16,intact,old07,[],[],false,false,false,,
e19_query_a_legitimate_rest,e19,10,core,legitimate_rest,a,16,intact,count,[],[],false,false,false,,
e19_query_a_legitimate_rest,e19,10,core,legitimate_rest,a,16,intact,envelope,[],[],false,false,false,,
e19_query_b_exact,e19,10,core,exact,b,16,intact,accounts,"[""e19_reference_b""]",[],true,true,false,true,true
e19_query_b_exact,e19,10,core,exact,b,16,intact,old07,"[""e19_reference_b""]",[],true,true,false,,
e19_query_b_exact,e19,10,core,exact,b,16,intact,count,[],[],false,false,false,,
e19_query_b_exact,e19,10,core,exact,b,16,intact,envelope,"[""e19_reference_b"",""e19_distractor_1""]","[""e19_distractor_1""]",false,true,true,,
e19_query_b_transpose,e19,10,core,transpose,b,16,intact,accounts,"[""e19_reference_b""]",[],true,true,false,true,true
e19_query_b_transpose,e19,10,core,transpose,b,16,intact,old07,"[""e19_reference_b""]",[],true,true,false,,
e19_query_b_transpose,e19,10,core,transpose,b,16,intact,count,[],[],false,false,false,,
e19_query_b_transpose,e19,10,core,transpose,b,16,intact,envelope,[],[],false,false,false,,
e19_query_b_detune,e19,10,core,detune,b,16,intact,accounts,[],[],false,false,false,false,false
e19_query_b_detune,e19,10,core,detune,b,16,intact,old07,[],[],false,false,false,,
e19_query_b_detune,e19,10,core,detune,b,16,intact,count,[],[],false,false,false,,
e19_query_b_detune,e19,10,core,detune,b,16,intact,envelope,"[""e19_reference_b""]",[],true,true,false,,
e19_query_b_timing,e19,10,core,timing,b,16,intact,accounts,"[""e19_reference_b""]",[],true,true,false,true,true
e19_query_b_timing,e19,10,core,timing,b,16,intact,old07,"[""e19_reference_b""]",[],true,true,false,,
e19_query_b_timing,e19,10,core,timing,b,16,intact,count,[],[],false,false,false,,
e19_query_b_timing,e19,10,core,timing,b,16,intact,envelope,[],[],false,false,false,,
e19_query_b_delete_rest,e19,10,core,delete_rest,b,16,intact,accounts,[],[],false,false,false,false,false
e19_query_b_delete_rest,e19,10,core,delete_rest,b,16,intact,old07,"[""e19_reference_b""]",[],true,true,false,,
e19_query_b_delete_rest,e19,10,core,delete_rest,b,16,intact,count,[],[],false,false,false,,
e19_query_b_delete_rest,e19,10,core,delete_rest,b,16,intact,envelope,[],[],false,false,false,,
e19_query_b_delete_closed,e19,10,core,delete_closed,b,16,intact,accounts,[],[],false,false,false,false,false
e19_query_b_delete_closed,e19,10,core,delete_closed,b,16,intact,old07,[],[],false,false,false,,
e19_query_b_delete_closed,e19,10,core,delete_closed,b,16,intact,count,[],[],false,false,false,,
e19_query_b_delete_closed,e19,10,core,delete_closed,b,16,intact,envelope,[],[],false,false,false,,
e19_query_b_delete_two,e19,10,core,delete_two,b,16,intact,accounts,[],[],false,false,false,false,false
e19_query_b_delete_two,e19,10,core,delete_two,b,16,intact,old07,[],[],false,false,false,,
e19_query_b_delete_two,e19,10,core,delete_two,b,16,intact,count,[],[],false,false,false,,
e19_query_b_delete_two,e19,10,core,delete_two,b,16,intact,envelope,[],[],false,false,false,,
